poi_id,naics_code,latitude,longitude
poi_053072,624410,40.7461,-74.0035
poi_053073,713990,40.6615,-73.9187
poi_053074,722513,40.7312,-73.9693
poi_053075,722513,40.7537,-74.0117
poi_053076,722513,40.7592,-74.0001
poi_053077,446120,40.7186,-73.9871
poi_053078,813110,40.7182,-73.9968
poi_053079,722513,40.7714,-73.9889
poi_053080,442110,40.7684,-73.9735
poi_053081,712110,40.7697,-74.0027
poi_053082,812112,40.7193,-74.0018
poi_053083,713940,40.7414,-73.9624
poi_053084,621111,40.7426,-73.9716
poi_053085,722410,40.7957,-73.9372
poi_053086,722511,40.7172,-73.9834
poi_053087,442299,40.7081,-73.9827
poi_053088,541921,40.7408,-73.9794
poi_053089,523930,40.7652,-73.9905
poi_053090,813110,40.7122,-73.9745
poi_053091,712190,40.5792,-73.7746
poi_053092,453110,40.7421,-73.984
poi_053093,522110,40.8057,-73.9512
poi_053094,522390,40.7287,-73.9868
poi_053095,0,40.804,-73.9805
poi_053096,621111,40.7561,-73.9474
poi_053097,541921,40.7712,-73.9791
poi_053098,813110,40.742,-73.9857
poi_053099,448310,40.7706,-73.9747
poi_053100,713940,40.7532,-73.9588
poi_053101,713990,40.8262,-73.9189
poi_053102,611691,40.7476,-73.9831
poi_053103,621111,40.7813,-73.9539
poi_053104,712120,40.7305,-74.0181
poi_053105,722511,40.7038,-73.9881
poi_053106,621111,40.7734,-73.9724
poi_053107,713990,40.6724,-73.8544
poi_053108,624410,40.7936,-73.9265
poi_053109,722513,40.8168,-73.8794
poi_053110,517312,40.7135,-73.9899
poi_053111,541120,40.7722,-73.9817
poi_053112,531210,40.7592,-73.971
poi_053113,621111,40.7512,-73.9771
poi_053114,722513,40.7641,-73.9828
poi_053115,442299,40.7477,-73.991
poi_053116,0,40.7485,-73.9624
poi_053117,522110,40.7188,-73.9813
poi_053118,0,40.7357,-73.9731
poi_053119,541219,40.7705,-73.976
poi_053120,446130,40.744,-73.9718
poi_053121,523930,40.7522,-73.9841
poi_053122,812112,40.7368,-73.992
poi_053123,448140,40.8243,-73.944
poi_053124,5416,40.7488,-73.9768
poi_053125,445299,40.7716,-73.9605
poi_053126,621310,40.8114,-73.9347
poi_053127,712190,40.6995,-73.7812
poi_053128,812112,40.8301,-73.9478
poi_053129,621330,40.7334,-73.9975
poi_053130,621330,40.7402,-73.9749
poi_053131,621210,40.7421,-73.974
poi_053132,722513,40.7462,-74.0113
poi_053133,453920,40.72,-74.0156
poi_053134,812199,40.8814,-73.8509
poi_053135,448140,40.7,-74.0166
poi_053136,621210,40.7568,-73.9991
poi_053137,812111,40.7566,-73.9403
poi_053138,722511,40.7126,-74.0155
poi_053139,722511,40.7675,-73.9862
poi_053140,621111,40.7753,-73.9834
poi_053141,722511,40.8002,-73.9412
poi_053142,621511,40.7831,-73.9672
poi_053143,922140,40.7216,-74.008
poi_053144,621511,40.761,-73.9437
poi_053145,482111,40.6462,-73.9656
poi_053146,448210,40.7477,-73.9726
poi_053147,448120,40.7649,-74.0063
poi_053148,722410,40.8219,-73.9352
poi_053149,452210,40.723,-74.0005
poi_053150,451140,40.7503,-74.0013
poi_053151,722515,40.7352,-73.9753
poi_053152,722513,40.7628,-73.9979
poi_053153,713990,40.7404,-74.0157
poi_053154,713940,40.7629,-73.9604
poi_053155,621330,40.7389,-74.0092
poi_053156,446110,40.8242,-73.944
poi_053157,722515,40.6971,-74.0207
poi_053158,812199,40.7364,-74.0048
poi_053159,721110,40.7487,-73.992
poi_053160,453991,40.7339,-73.9632
poi_053161,812320,40.7887,-73.9534
poi_053162,713990,40.5945,-73.8299
poi_053163,722410,40.8167,-73.9587
poi_053164,621330,40.692,-73.9998
poi_053165,453310,40.7908,-73.9402
poi_053166,722511,40.7756,-73.9427
poi_053167,451120,40.7697,-73.9458
poi_053168,722513,40.7405,-73.9943
poi_053169,522390,40.6967,-74.0148
poi_053170,453910,40.7323,-74.009
poi_053171,722511,40.7544,-73.9835
poi_053172,621111,40.7828,-73.9366
poi_053173,813110,40.7697,-73.9701
poi_053174,813110,40.7309,-74.0155
poi_053175,541219,40.7088,-73.9925
poi_053176,451211,40.7784,-73.9675
poi_053177,812199,40.7337,-73.9836
poi_053178,621111,40.7483,-73.9554
poi_053179,624190,40.737,-73.9773
poi_053180,712190,40.8639,-73.8906
poi_053181,621310,40.7342,-73.9892
poi_053182,446120,40.7539,-73.9889
poi_053183,712190,40.7056,-73.9908
poi_053184,722515,40.7107,-74.0024
poi_053185,811211,40.7554,-74.001
poi_053186,5416,40.7448,-73.9819
poi_053187,446120,40.7402,-74.0054
poi_053188,621340,40.7228,-73.9966
poi_053189,722511,40.7804,-73.9994
poi_053190,453910,40.7576,-73.9788
poi_053191,423730,40.7502,-73.9664
poi_053192,561622,40.7819,-73.9764
poi_053193,621210,40.7786,-73.9756
poi_053194,448110,40.7212,-74.0206
poi_053195,621330,40.7491,-73.9672
poi_053196,713940,40.7158,-73.9899
poi_053197,812112,40.7633,-73.9705
poi_053198,621399,40.7414,-73.9898
poi_053199,722513,40.7346,-74.0124
poi_053200,813110,40.7131,-74.005
poi_053201,812320,40.7291,-73.983
poi_053202,611630,40.7975,-73.9657
poi_053203,812930,40.7692,-73.9927
poi_053204,722511,40.7096,-73.9875
poi_053205,722515,40.7277,-73.9154
poi_053206,813110,40.7575,-73.9956
poi_053207,813110,40.7833,-73.9792
poi_053208,621111,40.7645,-73.9744
poi_053209,722515,40.7579,-73.9818
poi_053210,722410,40.7797,-73.9516
poi_053211,621999,40.7583,-73.9553
poi_053212,722513,40.7474,-73.9877
poi_053213,812199,40.7598,-73.9719
poi_053214,0,40.7283,-74.0073
poi_053215,541921,40.7598,-73.999
poi_053216,541219,40.7507,-73.9631
poi_053217,482111,40.7432,-73.9775
poi_053218,448110,40.7544,-73.9655
poi_053219,722513,40.7734,-73.9788
poi_053220,621493,40.7257,-73.9934
poi_053221,811430,40.7919,-73.9879
poi_053222,611110,40.7998,-73.9864
poi_053223,448310,40.7538,-73.9716
poi_053224,722511,40.7666,-73.9662
poi_053225,811490,40.7584,-73.9669
poi_053226,448210,40.8056,-73.9958
poi_053227,448120,40.6985,-74.0178
poi_053228,624120,40.7426,-73.9617
poi_053229,621210,40.7541,-73.9816
poi_053230,451130,40.739,-73.9935
poi_053231,445310,40.7557,-74.0005
poi_053232,446110,40.8315,-73.953
poi_053233,561510,40.7384,-74.0083
poi_053234,722511,40.6959,-73.9994
poi_053235,621210,40.757,-73.9883
poi_053236,482111,40.7664,-73.9376
poi_053237,611110,40.7841,-73.9463
poi_053238,519120,40.7095,-74.0006
poi_053239,423690,40.7593,-73.99
poi_053240,812112,40.7623,-73.9933
poi_053241,446110,40.7744,-73.9397
poi_053242,621399,40.7849,-73.9785
poi_053243,722410,40.7169,-73.9954
poi_053244,713990,40.7374,-73.9848
poi_053245,532111,40.7624,-73.9971
poi_053246,446120,40.7314,-73.973
poi_053247,722511,40.8044,-73.9516
poi_053248,452210,40.7341,-74.0062
poi_053249,611110,40.7905,-73.9782
poi_053250,812320,40.7294,-74.0163
poi_053251,812112,40.7419,-73.9716
poi_053252,445230,40.8056,-73.9644
poi_053253,722511,40.7246,-73.9787
poi_053254,621310,40.7481,-73.9715
poi_053255,722511,40.7783,-73.9429
poi_053256,621111,40.752,-73.9795
poi_053257,445230,40.7353,-73.9922
poi_053258,442110,40.7802,-73.9474
poi_053259,453310,40.8076,-73.9729
poi_053260,722513,40.7674,-73.9646
poi_053261,517312,40.7107,-73.9916
poi_053262,445310,40.8031,-73.9686
poi_053263,448310,40.739,-73.996
poi_053264,722515,40.7125,-73.97
poi_053265,712190,40.765,-73.9678
poi_053266,442110,40.735,-73.9883
poi_053267,453210,40.7512,-73.9821
poi_053268,442299,40.7595,-73.9988
poi_053269,722515,40.756,-73.9573
poi_053270,448140,40.7538,-73.9949
poi_053271,448310,40.7297,-73.9808
poi_053272,523930,40.7629,-73.9618
poi_053273,621111,40.8091,-73.7428
poi_053274,713940,40.7627,-73.9881
poi_053275,813110,40.7677,-73.9983
poi_053276,446120,40.7173,-73.9972
poi_053277,517312,40.7473,-73.9842
poi_053278,812113,40.7451,-73.9838
poi_053279,453310,40.7538,-74.0005
poi_053280,448120,40.7374,-74.0
poi_053281,448150,40.7517,-73.9969
poi_053282,448120,40.7449,-73.9926
poi_053283,813110,40.7515,-73.9508
poi_053284,722513,40.7439,-74.0006
poi_053285,522291,40.7195,-74.008
poi_053286,532289,40.7485,-73.972
poi_053287,621310,40.7658,-73.9616
poi_053288,484210,40.7415,-73.974
poi_053289,722513,40.7815,-73.9443
poi_053290,541921,40.7009,-73.9984
poi_053291,5416,40.7465,-73.9631
poi_053292,812199,40.7331,-74.0004
poi_053293,323117,40.7323,-73.9829
poi_053294,722511,40.7798,-74.0124
poi_053295,445310,40.719,-74.0243
poi_053296,811490,40.7314,-73.9662
poi_053297,443142,40.7362,-74.0113
poi_053298,722513,40.7142,-73.9823
poi_053299,621111,40.699,-73.9855
poi_053300,812199,40.7579,-73.9349
poi_053301,722511,40.7194,-73.9951
poi_053302,523930,40.7402,-73.9578
poi_053303,722513,40.7961,-73.9738
poi_053304,443142,40.7561,-73.9773
poi_053305,621330,40.7592,-74.0108
poi_053306,812113,40.7347,-73.9908
poi_053307,446130,40.725,-73.9698
poi_053308,812320,40.7442,-73.9894
poi_053309,722511,40.7284,-73.9614
poi_053310,722515,40.7079,-74.0361
poi_053311,238220,40.7513,-73.9696
poi_053312,722515,40.7285,-73.9742
poi_053313,722410,40.7408,-73.981
poi_053314,812320,40.7322,-74.0001
poi_053315,523930,40.7553,-74.0274
poi_053316,813110,40.7956,-73.933
poi_053317,453310,40.7189,-73.973
poi_053318,451130,40.7578,-73.9592
poi_053319,541213,40.6998,-74.0154
poi_053320,722511,40.7865,-73.9536
poi_053321,621111,40.7646,-73.9411
poi_053322,621330,40.7685,-73.9444
poi_053323,621210,40.7555,-73.9643
poi_053324,621210,40.7859,-73.9497
poi_053325,712190,40.5356,-74.173
poi_053326,621111,40.7575,-73.9736
poi_053327,722511,40.7629,-74.0055
poi_053328,452319,40.7761,-73.992
poi_053329,812199,40.7445,-73.9661
poi_053330,522298,40.7482,-73.9802
poi_053331,541219,40.7092,-73.9909
poi_053332,446110,40.7394,-73.9938
poi_053333,446110,40.7959,-73.9446
poi_053334,621399,40.7798,-73.9821
poi_053335,722515,40.802,-73.9435
poi_053336,712190,40.8272,-73.9317
poi_053337,488119,40.6553,-73.8064
poi_053338,811420,40.82,-73.9377
poi_053339,812199,40.6894,-74.0059
poi_053340,621399,40.7295,-73.9733
poi_053341,443142,40.7353,-74.0029
poi_053342,448210,40.7277,-73.9909
poi_053343,621111,40.6977,-73.9946
poi_053344,621111,40.7171,-74.0223
poi_053345,522110,40.7576,-73.9499
poi_053346,448210,40.7406,-73.9978
poi_053347,453991,40.8235,-73.9307
poi_053348,621310,40.7121,-73.972
poi_053349,713940,40.7844,-73.9295
poi_053350,611699,40.7979,-73.9667
poi_053351,722513,40.67,-73.9685
poi_053352,621410,40.8006,-73.9175
poi_053353,445110,40.7877,-73.98
poi_053354,448120,40.7716,-73.9832
poi_053355,812111,40.7276,-73.9994
poi_053356,442299,40.7713,-73.9627
poi_053357,621111,40.7695,-73.9607
poi_053358,812199,40.7094,-73.9929
poi_053359,444130,40.752,-73.9992
poi_053360,451110,40.7852,-73.9932
poi_053361,722515,40.7776,-73.9962
poi_053362,621210,40.781,-73.9782
poi_053363,621111,40.754,-74.0145
poi_053364,624410,40.7753,-73.9623
poi_053365,523930,40.8042,-73.9744
poi_053366,722511,40.6696,-73.9537
poi_053367,812112,40.7949,-73.9664
poi_053368,722511,40.7315,-73.9972
poi_053369,611630,40.7288,-73.9774
poi_053370,238390,40.7626,-73.9678
poi_053371,812112,40.7225,-73.971
poi_053372,722511,40.7653,-73.985
poi_053373,722513,40.7746,-73.9723
poi_053374,722511,40.7772,-73.9737
poi_053375,453920,40.5279,-74.1443
poi_053376,622110,40.7753,-73.9653
poi_053377,722410,40.7349,-73.9839
poi_053378,813110,40.7708,-73.9399
poi_053379,446110,40.7502,-74.0162
poi_053380,621999,40.7733,-73.9777
poi_053381,561510,40.7463,-74.0086
poi_053382,813110,40.7661,-73.9988
poi_053383,812199,40.7693,-73.968
poi_053384,812112,40.764,-73.9451
poi_053385,5418,40.7603,-74.0035
poi_053386,3231,40.6904,-73.9896
poi_053387,712190,40.7418,-73.8981
poi_053388,621399,40.8635,-73.9204
poi_053389,722513,40.7905,-73.9651
poi_053390,442110,40.7387,-73.9714
poi_053391,712190,40.8288,-73.9076
poi_053392,453910,40.7582,-73.874
poi_053393,621111,40.7523,-73.9649
poi_053394,621111,40.7379,-73.9823
poi_053395,517312,40.6873,-74.013
poi_053396,621210,40.7622,-73.9754
poi_053397,621340,40.7603,-73.9859
poi_053398,446110,40.7644,-73.9695
poi_053399,713940,40.783,-73.9609
poi_053400,812112,40.7706,-73.981
poi_053401,722515,40.722,-73.9957
poi_053402,722511,40.7231,-73.9819
poi_053403,722515,40.7069,-73.9942
poi_053404,451211,40.7816,-73.9971
poi_053405,713940,40.7887,-73.9376
poi_053406,722511,40.7536,-73.9989
poi_053407,453210,40.7347,-73.9883
poi_053408,541213,40.7602,-73.9951
poi_053409,722513,40.7648,-74.0053
poi_053410,451110,40.7267,-74.0054
poi_053411,621210,40.7438,-73.9644
poi_053412,444130,40.7112,-73.9765
poi_053413,621111,40.7935,-73.9694
poi_053414,448320,40.7936,-73.9609
poi_053415,453110,40.7716,-73.9677
poi_053416,813110,40.7381,-73.9951
poi_053417,621111,40.7507,-73.9632
poi_053418,446110,40.7338,-74.0011
poi_053419,813110,40.8697,-73.9176
poi_053420,446199,40.7628,-73.96
poi_053421,722511,40.6978,-73.999
poi_053422,448310,40.7635,-74.0009
poi_053423,621111,40.7827,-73.9733
poi_053424,621310,40.7833,-73.9655
poi_053425,443142,40.7329,-73.9824
poi_053426,621210,40.7609,-73.9762
poi_053427,621111,40.7719,-73.9888
poi_053428,721110,40.7485,-74.0179
poi_053429,813110,40.6907,-74.0259
poi_053430,448320,40.8772,-73.8335
poi_053431,339950,40.7464,-73.9811
poi_053432,722511,40.7593,-73.9678
poi_053433,722410,40.73,-74.0195
poi_053434,722511,40.748,-74.0005
poi_053435,531311,40.7614,-73.9957
poi_053436,621210,40.7043,-73.9909
poi_053437,444220,40.7666,-74.001
poi_053438,621111,40.7824,-73.9496
poi_053439,512131,40.7339,-73.9778
poi_053440,713990,40.7476,-73.9785
poi_053441,722515,40.7092,-73.9967
poi_053442,611110,40.8029,-73.9834
poi_053443,722511,40.7678,-73.9832
poi_053444,722513,40.7483,-73.9844
poi_053445,611699,40.7385,-73.9924
poi_053446,812199,40.7809,-73.9874
poi_053447,812199,40.8153,-73.9588
poi_053448,442299,40.7676,-73.9417
poi_053449,446191,40.7943,-73.9633
poi_053450,722410,40.7653,-73.9962
poi_053451,722511,40.7366,-73.9706
poi_053452,812320,40.7472,-73.9886
poi_053453,722511,40.7131,-73.9807
poi_053454,722511,40.6925,-74.0075
poi_053455,722515,40.794,-73.9662
poi_053456,621111,40.763,-73.9945
poi_053457,451120,40.725,-73.9808
poi_053458,812199,40.7539,-73.993
poi_053459,531210,40.7282,-73.9953
poi_053460,448120,40.7604,-73.9811
poi_053461,622310,40.7442,-73.9699
poi_053462,722515,40.7974,-73.9343
poi_053463,446110,40.7431,-73.9966
poi_053464,448110,40.7631,-73.9745
poi_053465,621210,40.781,-73.9634
poi_053466,5416,40.7172,-74.0302
poi_053467,722410,40.7351,-73.9687
poi_053468,721110,40.7607,-73.9964
poi_053469,453110,40.7805,-73.9736
poi_053470,531210,40.7418,-74.0091
poi_053471,453210,40.7428,-73.9932
poi_053472,812199,40.7473,-73.9851
poi_053473,621330,40.8096,-73.9796
poi_053474,722513,40.7581,-73.9963
poi_053475,5418,40.7044,-74.0096
poi_053476,722513,40.7478,-73.9655
poi_053477,448310,40.7463,-73.9873
poi_053478,0,40.7707,-73.9794
poi_053479,611620,40.7439,-73.9835
poi_053480,813110,40.8002,-73.9271
poi_053481,522310,40.7593,-73.9515
poi_053482,621111,40.7441,-73.9897
poi_053483,712110,40.7253,-74.029
poi_053484,611699,40.7475,-74.0089
poi_053485,722515,40.7321,-73.984
poi_053486,238390,40.7593,-73.9799
poi_053487,811430,40.7618,-74.02
poi_053488,712190,40.6538,-73.8405
poi_053489,448310,40.7461,-73.9698
poi_053490,541219,40.7395,-74.0033
poi_053491,812199,40.7182,-73.9994
poi_053492,532282,40.7511,-73.9725
poi_053493,621111,40.7209,-74.0109
poi_053494,812199,40.7209,-74.0168
poi_053495,722511,40.7891,-73.9761
poi_053496,621111,40.7817,-73.9758
poi_053497,453920,40.7178,-73.9851
poi_053498,621111,40.7574,-73.967
poi_053499,611630,40.7768,-73.9496
poi_053500,722513,40.7583,-73.9724
poi_053501,722511,40.7119,-74.0066
poi_053502,524210,40.7296,-73.9845
poi_053503,722511,40.7208,-74.009
poi_053504,812112,40.8575,-73.8835
poi_053505,446110,40.7963,-73.952
poi_053506,448130,40.7318,-73.9825
poi_053507,722513,40.7486,-74.0153
poi_053508,522390,40.7938,-73.9772
poi_053509,445292,40.7307,-74.0063
poi_053510,446110,40.7219,-73.9895
poi_053511,722515,40.7494,-73.9913
poi_053512,722511,40.703,-73.9804
poi_053513,522390,40.7134,-73.9897
poi_053514,621340,40.718,-74.0129
poi_053515,624120,40.7514,-74.0017
poi_053516,523930,40.7113,-74.0327
poi_053517,722410,40.7357,-73.9941
poi_053518,444210,40.786,-73.9846
poi_053519,722511,40.7552,-73.9826
poi_053520,5416,40.7564,-73.9639
poi_053521,453991,40.768,-73.9841
poi_053522,446120,40.7887,-73.9857
poi_053523,722511,40.7335,-73.9882
poi_053524,621340,40.7697,-73.9923
poi_053525,621111,40.8152,-73.9706
poi_053526,722410,40.7503,-73.9945
poi_053527,722511,40.7873,-73.9538
poi_053528,621999,40.7266,-73.993
poi_053529,722511,40.72,-74.0085
poi_053530,623110,40.752,-73.9519
poi_053531,722515,40.7648,-73.9807
poi_053532,722511,40.7613,-73.9889
poi_053533,541940,40.7657,-73.9974
poi_053534,519120,40.7908,-73.9569
poi_053535,713940,40.7774,-73.9652
poi_053536,722511,40.8086,-73.976
poi_053537,442110,40.7138,-74.0182
poi_053538,722511,40.6963,-73.9935
poi_053539,722511,40.8595,-73.9307
poi_053540,812199,40.752,-74.0055
poi_053541,813110,40.7431,-73.9881
poi_053542,813110,40.7634,-73.997
poi_053543,517312,40.7892,-73.9232
poi_053544,712190,40.8317,-73.9048
poi_053545,621210,40.7146,-73.9988
poi_053546,517312,40.7525,-73.9845
poi_053547,722515,40.7391,-73.9949
poi_053548,712190,40.8019,-73.9362
poi_053549,722513,40.715,-74.0157
poi_053550,722515,40.7147,-74.001
poi_053551,523930,40.7567,-73.9761
poi_053552,541213,40.7933,-73.9339
poi_053553,812113,40.744,-73.9886
poi_053554,713940,40.6905,-74.0115
poi_053555,722513,40.7498,-73.9991
poi_053556,722511,40.7878,-73.9389
poi_053557,0,40.8673,-73.9377
poi_053558,722515,40.8422,-73.9433
poi_053559,442299,40.7523,-73.9989
poi_053560,443142,40.7481,-73.9795
poi_053561,532284,40.7747,-73.9564
poi_053562,813110,40.7743,-73.9594
poi_053563,446191,40.7957,-73.9436
poi_053564,485999,40.7452,-73.989
poi_053565,812112,40.8349,-73.9384
poi_053566,531210,40.7745,-73.9796
poi_053567,621330,40.748,-73.9844
poi_053568,722410,40.8267,-73.9341
poi_053569,448120,40.759,-73.9985
poi_053570,622110,40.756,-73.9479
poi_053571,621399,40.7595,-73.9763
poi_053572,812112,40.7715,-73.9951
poi_053573,812210,40.7015,-73.9835
poi_053574,722511,40.7273,-74.0286
poi_053575,812320,40.7714,-73.9892
poi_053576,488410,40.7273,-73.9725
poi_053577,722410,40.7465,-73.9928
poi_053578,813110,40.7747,-73.9836
poi_053579,722410,40.7442,-73.9882
poi_053580,622310,40.7249,-73.977
poi_053581,445110,40.8055,-73.8637
poi_053582,621111,40.7478,-73.9777
poi_053583,448110,40.7338,-73.9931
poi_053584,0,40.7546,-73.9697
poi_053585,722511,40.741,-73.9923
poi_053586,621111,40.7588,-73.9579
poi_053587,445110,40.7166,-74.0035
poi_053588,443142,40.8265,-73.9418
poi_053589,713940,40.755,-73.9796
poi_053590,812199,40.7732,-73.9509
poi_053591,524210,40.7523,-73.9429
poi_053592,621310,40.77,-73.9678
poi_053593,621111,40.7562,-73.9437
poi_053594,812199,40.7645,-73.9826
poi_053595,722511,40.7627,-73.9806
poi_053596,722513,40.7888,-73.9479
poi_053597,622310,40.766,-74.0077
poi_053598,445110,40.7614,-73.9737
poi_053599,453110,40.7845,-73.9532
poi_053600,621330,40.7138,-73.9991
poi_053601,522310,40.7624,-73.9935
poi_053602,452319,40.7679,-73.9946
poi_053603,451130,40.7453,-73.9997
poi_053604,541921,40.7602,-74.0056
poi_053605,448120,40.7213,-73.977
poi_053606,712190,40.6024,-73.8107
poi_053607,611699,40.7592,-73.9732
poi_053608,722511,40.8608,-73.9337
poi_053609,611110,40.8356,-73.9411
poi_053610,722511,40.7473,-74.018
poi_053611,311811,40.7543,-73.9605
poi_053612,522110,40.6966,-73.9917
poi_053613,451110,40.7564,-73.9716
poi_053614,621493,40.7712,-73.9865
poi_053615,522310,40.7923,-73.9319
poi_053616,531210,40.7379,-73.997
poi_053617,713990,40.7335,-73.9708
poi_053618,531210,40.7492,-73.9534
poi_053619,531130,40.753,-73.9995
poi_053620,621210,40.8087,-73.937
poi_053621,621210,40.7675,-73.9879
poi_053622,484210,40.7608,-73.9814
poi_053623,811430,40.7586,-73.984
poi_053624,621111,40.7729,-73.9816
poi_053625,452210,40.7571,-74.0027
poi_053626,722515,40.7275,-73.9914
poi_053627,722320,40.7433,-73.9916
poi_053628,448120,40.715,-74.0113
poi_053629,611110,40.7823,-73.9662
poi_053630,445110,40.8382,-73.9277
poi_053631,621111,40.7358,-73.9981
poi_053632,442299,40.7212,-73.9972
poi_053633,448140,40.7693,-73.9681
poi_053634,445292,40.7836,-73.932
poi_053635,813110,40.6483,-73.9862
poi_053636,722515,40.7702,-73.9951
poi_053637,722511,40.7626,-73.98
poi_053638,451130,40.7101,-74.0008
poi_053639,621310,40.7494,-74.0088
poi_053640,722511,40.7184,-73.9951
poi_053641,812112,40.7138,-73.9947
poi_053642,713940,40.7589,-73.9556
poi_053643,532111,40.7506,-73.9904
poi_053644,812199,40.7673,-73.985
poi_053645,238150,40.7127,-74.0238
poi_053646,522291,40.7507,-73.9832
poi_053647,611310,40.887,-73.9041
poi_053648,621999,40.7548,-73.9523
poi_053649,443142,40.7358,-74.0012
poi_053650,3231,40.7094,-74.0172
poi_053651,722410,40.7056,-73.9848
poi_053652,722511,40.7055,-73.9943
poi_053653,5416,40.7457,-73.9789
poi_053654,621330,40.7604,-73.9861
poi_053655,448120,40.7725,-73.9618
poi_053656,621111,40.7696,-73.9585
poi_053657,713940,40.7519,-73.9832
poi_053658,621111,40.7777,-73.9682
poi_053659,624410,40.8098,-73.9475
poi_053660,448320,40.7601,-73.993
poi_053661,621111,40.8147,-73.9543
poi_053662,621111,40.608,-73.9472
poi_053663,722515,40.7256,-73.9918
poi_053664,813110,40.741,-73.9874
poi_053665,621111,40.7553,-73.9561
poi_053666,442210,40.7525,-73.9793
poi_053667,621111,40.7921,-73.9639
poi_053668,812113,40.7077,-74.0175
poi_053669,722513,40.7565,-73.9916
poi_053670,621330,40.7612,-73.9935
poi_053671,446120,40.7016,-74.0145
poi_053672,541921,40.7455,-74.0032
poi_053673,722511,40.7394,-73.9875
poi_053674,812113,40.7568,-73.972
poi_053675,238220,40.7405,-74.0018
poi_053676,722511,40.7256,-74.0205
poi_053677,621340,40.7627,-73.9618
poi_053678,722511,40.7476,-74.0131
poi_053679,5416,40.7551,-73.9859
poi_053680,448210,40.753,-73.9749
poi_053681,621330,40.7917,-73.9703
poi_053682,722410,40.7465,-73.9987
poi_053683,713940,40.7813,-73.9727
poi_053684,722410,40.7809,-73.9944
poi_053685,448120,40.7549,-73.9942
poi_053686,5416,40.7341,-73.98
poi_053687,713990,40.5919,-73.7686
poi_053688,624120,40.756,-73.976
poi_053689,621330,40.7533,-73.991
poi_053690,812113,40.7553,-73.9923
poi_053691,482111,40.7511,-73.959
poi_053692,452319,40.8456,-73.9152
poi_053693,621330,40.7185,-73.979
poi_053694,524210,40.7638,-73.9955
poi_053695,443142,40.7391,-73.9795
poi_053696,448120,40.7162,-74.0133
poi_053697,722511,40.7483,-74.0168
poi_053698,453310,40.736,-73.9723
poi_053699,311811,40.7844,-73.9713
poi_053700,812210,40.7101,-73.9989
poi_053701,443142,40.7314,-73.9671
poi_053702,722511,40.7194,-74.005
poi_053703,311811,40.7159,-73.9971
poi_053704,722511,40.748,-73.9668
poi_053705,621340,40.7623,-73.9795
poi_053706,443142,40.7487,-73.976
poi_053707,532111,40.7188,-73.9545
poi_053708,444130,40.7081,-73.9848
poi_053709,722513,40.7658,-73.9869
poi_053710,713940,40.734,-73.9643
poi_053711,445230,40.6966,-73.9863
poi_053712,492110,40.7666,-73.9996
poi_053713,722513,40.7572,-73.9731
poi_053714,522110,40.7142,-74.0145
poi_053715,722515,40.809,-73.9396
poi_053716,813110,40.7324,-73.9952
poi_053717,445110,40.7812,-73.9497
poi_053718,722511,40.8487,-73.9529
poi_053719,813110,40.838,-73.9218
poi_053720,453110,40.7696,-73.9359
poi_053721,621330,40.7692,-73.979
poi_053722,722515,40.8106,-73.9313
poi_053723,722511,40.7556,-73.9772
poi_053724,722515,40.7441,-74.0069
poi_053725,522110,40.7458,-73.9729
poi_053726,813110,40.7503,-73.9927
poi_053727,711310,40.7479,-73.9917
poi_053728,448310,40.7399,-73.9666
poi_053729,722515,40.7463,-73.9905
poi_053730,484210,40.7854,-73.9691
poi_053731,812112,40.7562,-73.9651
poi_053732,448110,40.7152,-74.0067
poi_053733,541921,40.8431,-73.9491
poi_053734,722511,40.7359,-73.9843
poi_053735,448120,40.6946,-73.9887
poi_053736,561622,40.7484,-73.96
poi_053737,622310,40.7603,-73.9662
poi_053738,448320,40.7398,-73.9726
poi_053739,812910,40.8494,-73.9396
poi_053740,722410,40.7098,-74.0142
poi_053741,517312,40.8162,-73.9589
poi_053742,811121,40.7403,-73.9855
poi_053743,722511,40.7612,-73.9812
poi_053744,522110,40.7154,-73.9893
poi_053745,722513,40.7824,-73.9973
poi_053746,722511,40.8487,-73.9436
poi_053747,812910,40.7451,-73.9836
poi_053748,482111,40.7311,-73.9779
poi_053749,722515,40.7348,-74.0037
poi_053750,812320,40.7896,-73.9878
poi_053751,522390,40.76,-73.9837
poi_053752,722515,40.8753,-73.8699
poi_053753,812930,40.7313,-73.9822
poi_053754,532282,40.7735,-73.9972
poi_053755,722511,40.7152,-74.0053
poi_053756,445310,40.7708,-73.9717
poi_053757,524210,40.8116,-73.9317
poi_053758,722511,40.7052,-73.9789
poi_053759,452319,40.7243,-73.9753
poi_053760,448120,40.7627,-73.9579
poi_053761,446191,40.7993,-73.9488
poi_053762,813110,40.7424,-73.985
poi_053763,712190,40.7494,-73.9413
poi_053764,722511,40.7407,-73.9813
poi_053765,812111,40.7767,-73.9879
poi_053766,531311,40.7761,-73.9627
poi_053767,722515,40.7508,-73.9655
poi_053768,621210,40.723,-74.0224
poi_053769,448190,40.7559,-74.003
poi_053770,811490,40.7633,-73.9992
poi_053771,621330,40.7801,-73.9792
poi_053772,812320,40.8105,-73.9649
poi_053773,722513,40.8568,-73.8169
poi_053774,621320,40.7603,-73.9855
poi_053775,722513,40.7446,-73.9736
poi_053776,721110,40.7147,-74.0125
poi_053777,624410,40.7802,-73.9547
